4.083611111111110858e+00,4.060000000000000142e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
4.167222222222222605e+00,4.039999999999999858e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
4.250555555555555642e+00,4.010000000000000142e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
4.333888888888888680e+00,4.100000000000000000e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
4.417222222222222605e+00,4.139999999999999858e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
4.500555555555555642e+00,4.260000000000000142e+01,7.000000000000000666e-02,1.000000000000000056e-01,7.000000000000001013e-03,7.000000000000000666e-01
4.583888888888888680e+00,4.350000000000000000e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
4.667222222222222605e+00,4.429999999999999716e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
4.750555555555555642e+00,4.520000000000000284e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
4.833888888888888680e+00,4.600000000000000000e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
4.917222222222222605e+00,4.670000000000000284e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
5.000555555555555642e+00,4.729999999999999716e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
5.083888888888888680e+00,4.810000000000000142e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
5.167222222222222605e+00,4.850000000000000000e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
5.250555555555555642e+00,4.900000000000000000e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
5.333888888888888680e+00,4.929999999999999716e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
5.417222222222222605e+00,4.960000000000000142e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
5.500555555555555642e+00,5.010000000000000142e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
5.583888888888888680e+00,5.200000000000000000e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
5.667500000000000426e+00,5.210000000000000142e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
5.750833333333333464e+00,5.210000000000000142e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
5.834166666666666501e+00,5.370000000000000284e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
5.917500000000000426e+00,5.479999999999999716e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
6.000833333333333464e+00,5.600000000000000000e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
6.084722222222222143e+00,5.570000000000000284e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
6.168055555555555181e+00,5.550000000000000000e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
6.251388888888889106e+00,5.650000000000000000e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
6.334722222222222143e+00,5.770000000000000284e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
6.418055555555555181e+00,5.870000000000000284e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
6.501388888888889106e+00,5.950000000000000000e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
6.584722222222222143e+00,6.039999999999999858e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
6.668055555555555181e+00,6.120000000000000284e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
6.751388888888889106e+00,6.200000000000000000e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
6.834999999999999964e+00,6.160000000000000142e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
6.918333333333333002e+00,6.160000000000000142e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
7.001666666666666927e+00,6.239999999999999858e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
7.084999999999999964e+00,6.329999999999999716e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
7.168333333333333002e+00,6.420000000000000284e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
7.251666666666666927e+00,6.509999999999999432e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
7.334999999999999964e+00,6.579999999999999716e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
7.418333333333333002e+00,6.650000000000000000e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
7.501666666666666927e+00,6.709999999999999432e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
7.584999999999999964e+00,6.790000000000000568e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
7.668333333333333002e+00,6.870000000000000284e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
7.751666666666666927e+00,6.929999999999999716e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
7.834999999999999964e+00,7.009999999999999432e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
7.918333333333333002e+00,7.070000000000000284e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
8.001666666666666927e+00,7.129999999999999716e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
8.085000000000000853e+00,7.209999999999999432e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
8.168333333333333002e+00,7.279999999999999716e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
8.251666666666666927e+00,7.359999999999999432e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
8.335000000000000853e+00,7.420000000000000284e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
8.418333333333333002e+00,7.490000000000000568e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
8.501666666666666927e+00,7.559999999999999432e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
8.585000000000000853e+00,7.640000000000000568e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
8.668333333333333002e+00,7.700000000000000000e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
8.751666666666666927e+00,7.759999999999999432e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
8.835000000000000853e+00,7.840000000000000568e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
8.918333333333333002e+00,7.909999999999999432e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
9.001666666666666927e+00,7.979999999999999716e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
9.085000000000000853e+00,8.040000000000000568e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
9.168333333333333002e+00,8.090000000000000568e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
9.251666666666666927e+00,8.129999999999999716e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
9.335000000000000853e+00,8.190000000000000568e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
9.418333333333333002e+00,8.240000000000000568e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
9.501666666666666927e+00,8.300000000000000000e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
9.585000000000000853e+00,8.340000000000000568e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
9.668333333333333002e+00,8.400000000000000000e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
9.751666666666666927e+00,8.440000000000000568e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
9.835000000000000853e+00,8.520000000000000284e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
9.918333333333333002e+00,8.570000000000000284e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.000166666666666693e+01,8.629999999999999716e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.008500000000000085e+01,8.679999999999999716e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.016833333333333300e+01,8.809999999999999432e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.025166666666666693e+01,8.990000000000000568e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.033527777777777779e+01,8.970000000000000284e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.041861111111111171e+01,8.959999999999999432e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.050194444444444386e+01,9.020000000000000284e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.058527777777777779e+01,9.059999999999999432e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.066861111111111171e+01,9.170000000000000284e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.075194444444444386e+01,9.209999999999999432e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.083527777777777779e+01,9.270000000000000284e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.091861111111111171e+01,9.359999999999999432e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.100194444444444386e+01,9.409999999999999432e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.108527777777777779e+01,9.470000000000000284e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.116861111111111171e+01,9.550000000000000000e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.125194444444444386e+01,9.609999999999999432e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.133527777777777779e+01,9.690000000000000568e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.141861111111111171e+01,9.759999999999999432e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.150194444444444386e+01,9.820000000000000284e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.158527777777777779e+01,9.890000000000000568e+01,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.166861111111111171e+01,9.940000000000000568e+01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.175194444444444386e+01,1.002000000000000028e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.183527777777777779e+01,1.009000000000000057e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.191861111111111171e+01,1.014000000000000057e+02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.200194444444444386e+01,1.020999999999999943e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.208527777777777779e+01,1.029000000000000057e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.216861111111111171e+01,1.034000000000000057e+02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.225194444444444386e+01,1.042000000000000028e+02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.233527777777777779e+01,1.050000000000000000e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.241861111111111171e+01,1.057999999999999972e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.250194444444444386e+01,1.065000000000000000e+02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.258527777777777779e+01,1.070999999999999943e+02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.266861111111111171e+01,1.077999999999999972e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.275194444444444386e+01,1.085000000000000000e+02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.283527777777777779e+01,1.092000000000000028e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.291861111111111171e+01,1.099000000000000057e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.300194444444444386e+01,1.105000000000000000e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.308527777777777779e+01,1.110999999999999943e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.316861111111111171e+01,1.117000000000000028e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.325194444444444386e+01,1.122999999999999972e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.333527777777777779e+01,1.129000000000000057e+02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.341861111111111171e+01,1.135999999999999943e+02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.350194444444444386e+01,1.140999999999999943e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.358527777777777779e+01,1.150999999999999943e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.366861111111111171e+01,1.159000000000000057e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.375194444444444386e+01,1.165999999999999943e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.383527777777777779e+01,1.170999999999999943e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.391861111111111171e+01,1.177000000000000028e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.400194444444444386e+01,1.182999999999999972e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.408527777777777779e+01,1.187999999999999972e+02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.416861111111111171e+01,1.194000000000000057e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.425194444444444386e+01,1.202999999999999972e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.433527777777777779e+01,1.210999999999999943e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.441861111111111171e+01,1.217999999999999972e+02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.450194444444444386e+01,1.224000000000000057e+02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.458527777777777779e+01,1.230999999999999943e+02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.466861111111111171e+01,1.235999999999999943e+02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.475194444444444386e+01,1.242000000000000028e+02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.483527777777777779e+01,1.250999999999999943e+02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.491861111111111171e+01,1.260999999999999943e+02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.500194444444444386e+01,1.269000000000000057e+02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.508527777777777779e+01,1.277000000000000028e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.516861111111111171e+01,1.285000000000000000e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.525194444444444386e+01,1.294000000000000057e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.533527777777777779e+01,1.300999999999999943e+02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.541861111111111171e+01,1.309000000000000057e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.550194444444444386e+01,1.315000000000000000e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.558527777777777779e+01,1.321999999999999886e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.566861111111111171e+01,1.330000000000000000e+02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.575194444444444386e+01,1.336999999999999886e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.583527777777777779e+01,1.343000000000000114e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.591861111111111171e+01,1.350000000000000000e+02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000971e-03,5.000000000000000000e-01
1.600194444444444386e+01,1.355999999999999943e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
1.608527777777777601e+01,1.363000000000000114e+02,5.999999999999999778e-02,1.000000000000000056e-01,6.000000000000000125e-03,5.999999999999999778e-01
